series,date,state,sector,value,year
growth_yoy,01/01/2020,Supra,Agriculture,,2020
growth_yoy,01/01/2020,Supra,Mining & Quarrying,-11.021,2020
growth_yoy,01/01/2020,Supra,Manufacturing,,2020
growth_yoy,01/01/2020,Supra,Construction,,2020
growth_yoy,01/01/2020,Supra,Services,,2020
growth_yoy,01/01/2020,Supra,Import Duties,,2020
growth_yoy,01/01/2021,Supra,Overall GDP,2.944,2021
growth_yoy,01/01/2021,Supra,Agriculture,,2021
growth_yoy,01/01/2021,Supra,Mining & Quarrying,2.944,2021
growth_yoy,01/01/2021,Supra,Manufacturing,,2021
growth_yoy,01/01/2021,Supra,Construction,,2021
growth_yoy,01/01/2021,Supra,Services,,2021
growth_yoy,01/01/2021,Supra,Import Duties,,2021
growth_yoy,01/01/2022,Supra,Overall GDP,2.332,2022
growth_yoy,01/01/2022,Supra,Agriculture,,2022
growth_yoy,01/01/2022,Supra,Mining & Quarrying,2.332,2022
growth_yoy,01/01/2022,Supra,Manufacturing,,2022
growth_yoy,01/01/2022,Supra,Construction,,2022
growth_yoy,01/01/2022,Supra,Services,,2022
growth_yoy,01/01/2022,Supra,Import Duties,,2022
growth_yoy,01/01/2023,Supra,Overall GDP,3.803,2023
growth_yoy,01/01/2023,Supra,Agriculture,,2023
growth_yoy,01/01/2023,Supra,Mining & Quarrying,3.803,2023
growth_yoy,01/01/2023,Supra,Manufacturing,,2023
growth_yoy,01/01/2023,Supra,Construction,,2023
growth_yoy,01/01/2023,Supra,Services,,2023
growth_yoy,01/01/2023,Supra,Import Duties,,2023
